z0-15,2767.77718430054
z0-14,2903.4732824736
z0-13,3039.169380646659
z0-12,3179.81377803964
z0-11,3320.4581754326227
z0-10,3466.378027938605
z0-9,3612.297880444591
z0-8,3763.66050830629
z0-7,3915.0231361679885
z0-6,4071.52301712698
z0-5,4228.022898085973
z0-4,4389.20704989915
z0-3,4550.39120171233
z0-2,4715.84423586584
z0-1,4881.29727001935
